id_amat;ubicazione;linee;LONG_X_4326;LAT_Y_4326;Location
"11221";"Via De Amicis, 57 prima di Via Carroccio";"94";9.17381471770262;45.4612210744788;"(45.4612210744788, 9.17381471770262)"
"11225";"C.so Genova,  prima di Via Ariberto";"2,14,94";9.17656745157944;45.4580347445701;"(45.4580347445701, 9.17656745157944)"
"11230";"C.so Magenta, 43 prima di Via Carducci";"16";9.17514314095511;45.4658095713674;"(45.4658095713674, 9.17514314095511)"
"11231";"Via V.Monti, 3 prima di Via Carducci";"19";9.17536164378772;45.4661467750184;"(45.4661467750184, 9.17536164378772)"
"11232";"Via Carducci, 13 prima di C.so Magenta";"58,94";9.17543973899352;45.4655480874947;"(45.4655480874947, 9.17543973899352)"
"11233";Via V. Monti dopo l.go D'Ancona;"19";9.17500343039071;45.4665801913494;"(45.4665801913494, 9.17500343039071)"
"11234";"C.so di P.ta Genova, 1 prima di P.za Res.Partigiana";"2,14";9.1774851086899;45.4584971302818;"(45.4584971302818, 9.1774851086899)"
"11235";Via De Amicis dopo P.za Res.Partigiana;"94";9.17835444480201;45.4584264438104;"(45.4584264438104, 9.17835444480201)"
"11241";C.so Magenta fronte 24 prima di Via Nirone;"16,19";9.17801143655866;45.4658078101713;"(45.4658078101713, 9.17801143655866)"
"11242";"Via Ariosto, 2 prima di P.za Conciliazione";"10,126";9.16530716456516;45.4673628704966;"(45.4673628704966, 9.16530716456516)"
"11243";"P.le Conciliazione, 1 prima di Via E.Toti";"67,151";9.16566215126122;45.4673695040685;"(45.4673695040685, 9.16566215126122)"
"11244";"P.za Conciliazione, 5 prima di Via Ariosto";"151";9.1655448779194;45.4676468960775;"(45.4676468960775, 9.1655448779194)"
"11245";"Via Ariosto, 1 prima di Via A. da Giussano";"10";9.16529153363377;45.4678719545996;"(45.4678719545996, 9.16529153363377)"
"11246";"Via Ariosto, 16 prima di Via Mascheroni";"10";9.1658360974051;45.4692708248403;"(45.4692708248403, 9.1658360974051)"
"11247";"Via Mascheroni, 11 prima di Via Ariosto";"68";9.16556738218683;45.4697932726789;"(45.4697932726789, 9.16556738218683)"
"11248";"Via Mascheroni, 16 dopo Via Ariosto";"68";9.1655693626064;45.4699237845124;"(45.4699237845124, 9.1655693626064)"
"11249";"Via Ariosto, 19 prima di Via Mascheroni";"10";9.16591916274739;45.4699536113965;"(45.4699536113965, 9.16591916274739)"
"11250";"Via Bazzoni, 14 prima di P.za Conciliazione";"68";9.16634749258366;45.4680774481933;"(45.4680774481933, 9.16634749258366)"
"11251";L.go 5 Alpini prima di Via V.Monti;"10,61";9.16704540044253;45.4721223872396;"(45.4721223872396, 9.16704540044253)"
"11252";L.go 5 Alpini prima di Via V.Monti;"1,10,61";9.1675761390801;45.4726031654411;"(45.4726031654411, 9.1675761390801)"
"11253";Via V.Monti prima di L.go 5 Alpini;"19";9.16692356624594;45.4725636144631;"(45.4725636144631, 9.16692356624594)"
"11254";"Via V.Monti, 56 prima di L.go 5 Alpini";"1,19";9.16770576414246;45.4720944185336;"(45.4720944185336, 9.16770576414246)"
"11255";"Via V.Monti, 36 prima di Via 20 Settembre";"1,19";9.17064944698852;45.4698578164714;"(45.4698578164714, 9.17064944698852)"
"11256";Via V.Monti prima di Via 20 Settembre;"1,19";9.17000940946098;45.4701831294961;"(45.4701831294961, 9.17000940946098)"
"11258";"Via Pagano, 10 prima di Via Canova";"1,10";9.17001481356143;45.474188246891;"(45.474188246891, 9.17001481356143)"
"11259";Via Pagano prima di V.le MIlton;"1,10,61";9.16932650912838;45.4736120776602;"(45.4736120776602, 9.16932650912838)"
"11260";V.le Milton prima di Via Pagano;"61";9.17040492431655;45.4736251037815;"(45.4736251037815, 9.17040492431655)"
"11261";"C.so Sempione, 3 dopo P.za Sempione";"1,10";9.17069811079714;45.477046713995;"(45.477046713995, 9.17069811079714)"
"11262";"C.so Sempione, 1 prima di P.za Sempione";"1,10";9.17151874060575;45.476309079089;"(45.476309079089, 9.17151874060575)"
"11263";"Via V.Monti, 23 prima di P.za Virgilio";"1,19";9.17253001220903;45.4682978214777;"(45.4682978214777, 9.17253001220903)"
"11264";"Via V.Monti, 26 dopo P.za Virgilio";"1,19";9.17246498626069;45.4684734392965;"(45.4684734392965, 9.17246498626069)"
"11265";V.le Moliere dopo Via Curie (Palazzo dell'Arte);"61,125";9.17316666334461;45.4713800312188;"(45.4713800312188, 9.17316666334461)"
"11266";"Via V.Monti, 16 prima di P.za Virgilio";"19";9.17368380604883;45.4675444914425;"(45.4675444914425, 9.17368380604883)"
"11267";V.le Moliere prima di Via Curie (Palazzo dell'Arte);"61,126";9.17338703215279;45.4714667913648;"(45.4714667913648, 9.17338703215279)"
"11269";"P.za Cadorna, 16";"1";9.17595425323818;45.4680305796325;"(45.4680305796325, 9.17595425323818)"
"11270";"P.le Cadorna, 11";"1";9.17625390492007;45.4679504415417;"(45.4679504415417, 9.17625390492007)"
"11272";"Via Paleocapa, 1 prima di P.le Cadorna";"58,61";9.17646772856668;45.4688752094626;"(45.4688752094626, 9.17646772856668)"
"11273";"Via Carducci, 1 prima di P.le Cadorna";"58,94,151,152";9.17671402245117;45.4674770075837;"(45.4674770075837, 9.17671402245117)"
"11274";"Via Carducci, 2 prima di Via Leopardi";"94,151,152";9.17643498236031;45.4673107572632;"(45.4673107572632, 9.17643498236031)"
"11275";Via Minghetti prima di P.le Cadorna;"94,125";9.17745171613627;45.4687673499794;"(45.4687673499794, 9.17745171613627)"
"11277";"Via Paleocapa, 4 dopo P.le Cadorna";"61,94,126";9.17675280237376;45.4689514491892;"(45.4689514491892, 9.17675280237376)"
"11279";C.so Sempione fronte 33 prima di Via Ferrucci;"1,10";9.16605453488117;45.4802113929006;"(45.4802113929006, 9.16605453488117)"
"11281";"C.so Sempione, 33 dopo Via Ferruccio";"1";9.16574933633367;45.4803295143022;"(45.4803295143022, 9.16574933633367)"
"11282";C.so Sempione fronte 25;"1,10";9.16735864628568;45.4791965481704;"(45.4791965481704, 9.16735864628568)"
"11283";"C.so Sempione, 27 prima di Via Villasanta";"1,10";9.16695156105581;45.479350330677;"(45.479350330677, 9.16695156105581)"
"11284";"Via Procaccini, 68 prima di C.so Sempione";"10";9.16637419903776;45.4809848523935;"(45.4809848523935, 9.16637419903776)"
"11285";"C.so Sempione, 34 prima di Via Procaccini";"43,57";9.16652536024995;45.4807191031802;"(45.4807191031802, 9.16652536024995)"
"11286";"Via Piero della Francesca, 3 prima di Via Procaccini";"43,57";9.16750488182567;45.4820363197237;"(45.4820363197237, 9.16750488182567)"
"11287";"C.so Sempione, 17 prima di Via Canova";"1,10";9.1689739346731;45.4778718649972;"(45.4778718649972, 9.1689739346731)"
"11288";"Via Prina, 14 prima di C.so Sempione";"43,57";9.16807424851114;45.4798707454853;"(45.4798707454853, 9.16807424851114)"
"11289";"Via Procaccini, 61 prima di P.le Gramsci";"10,126";9.16773750380217;45.4817344457321;"(45.4817344457321, 9.16773750380217)"
"11290";"P.za Gramsci, 14 prima di Via Pier della Francesca";"10,125";9.1680230797523;45.4820310596885;"(45.4820310596885, 9.1680230797523)"
"11291";C.so Sempione fronte 17;"1,10";9.16849560342453;45.4783414502944;"(45.4783414502944, 9.16849560342453)"
"11293";"Via Canonica, 81 dopo Via P.Sarpi";"43,57";9.17052198083034;45.4806367101591;"(45.4806367101591, 9.17052198083034)"
"11295";"Via Canonica, 74 prima di Via P.Sarpi";"43,57";9.1705133795908;45.4807717379218;"(45.4807717379218, 9.1705133795908)"
"11296";"Via Procaccini, 35 prima di Via Lomazzo";"10";9.17020380875513;45.4833329816144;"(45.4833329816144, 9.17020380875513)"
"11297";"Via Procaccini, 26 prima di Via Lomazzo";"10";9.17104310514032;45.4837232735801;"(45.4837232735801, 9.17104310514032)"
"11298";"Via Canonica, 54 dopo Via Marazzone";"43,57";9.1725638286764;45.4797703821553;"(45.4797703821553, 9.1725638286764)"
"11299";Via Canonica dopo Via Cagnola;"43,57";9.17328659290166;45.4793544161023;"(45.4793544161023, 9.17328659290166)"
"11303";"Via Canonica, 28 prima di P.za Morselli";"43,57";9.17517708154128;45.4786866252924;"(45.4786866252924, 9.17517708154128)"
"11304";"P.za Morselli, 1";"43,57";9.17494778080576;45.4786633124085;"(45.4786633124085, 9.17494778080576)"
"11307";"Via Canonica, 13 prima di Via C.M.Maggi";"43,57";9.17701549823336;45.4775710118496;"(45.4775710118496, 9.17701549823336)"
"11310";"V.le Elvezia, 10/A prima di Via Canonica";"43,57";9.17839575303551;45.4772936720061;"(45.4772936720061, 9.17839575303551)"
"11312";"Via Bramante, 33 prima di Via P.Sarpi";"12,14";9.17882436521212;45.4818128274376;"(45.4818128274376, 9.17882436521212)"
"11313";Via Bramante prima di P.le Cim.Monumentale;"12,14";9.17769611568224;45.4838739760654;"(45.4838739760654, 9.17769611568224)"
"11316";"Via Cenisio, 43 prima di P.za Diocleziano";"14";9.16531875943973;45.4876156114172;"(45.4876156114172, 9.16531875943973)"
"11317";"Via Mac Mahon, 2 dopo P.za Diocleziano";"12";9.16536476044792;45.4883508084309;"(45.4883508084309, 9.16536476044792)"
"11318";Via Gen.Govone prima di Via P.Eugenio;"78";9.165452572952;45.4907117562733;"(45.4907117562733, 9.165452572952)"
"11319";"Via Gen.Govone, 48 dopo Via P.Eugenio";"78";9.16556495136666;45.4909716231022;"(45.4909716231022, 9.16556495136666)"
"11320";"Via Cenisio, 23 prima di Via F.lli Induno";"12,14";9.16832249456768;45.48752122372;"(45.48752122372, 9.16832249456768)"
"11321";Via Cenisio prima di Via Borgese;"12,14";9.16891473808654;45.4876206762099;"(45.4876206762099, 9.16891473808654)"
"11322";Via Cenisio dopo Via Messina;"12,14";9.17305523929915;45.4874032914933;"(45.4874032914933, 9.17305523929915)"
"11323";"Via Cenisio, prima di Via Messina";"12,14";9.17297715015915;45.4875024473889;"(45.4875024473889, 9.17297715015915)"
"11325";"V.le Lancetti, 43 prima di Via Maloja";"2";9.17602752436869;45.4951919689658;"(45.4951919689658, 9.17602752436869)"
"11326";"V.le Lancetti, 24 prima di Via Teglio";"2";9.17567167390501;45.4952565216538;"(45.4952565216538, 9.17567167390501)"
"11327";"V.le Lancetti, 24 dopo Via Resegone";"92";9.17690611082806;45.4954593203315;"(45.4954593203315, 9.17690611082806)"
"11329";"Via degli Imbriani, 54 prima di P.za Bausan";"2,92";9.16629712505322;45.5015792061972;"(45.5015792061972, 9.16629712505322)"
"11330";"Via Baldinucci, 102 prima di P.za Bausan";"82";9.16602934508368;45.5025540301594;"(45.5025540301594, 9.16602934508368)"
"11331";"V.le Bodio, 43 dopo P.za Lugano";"90";9.16708646922262;45.4979731696194;"(45.4979731696194, 9.16708646922262)"
"11332";V.le Bodio prima di Via Scalvini;"91";9.16697789313856;45.4981460116573;"(45.4981460116573, 9.16697789313856)"
"11333";"Via degli Imbriani, 24 prima di Via Ugoni";"2";9.16924486226842;45.4991956242912;"(45.4991956242912, 9.16924486226842)"
"11334";"Via degli Imbriani, 27 dopo Via Scalvini";"2";9.1692605052569;45.4989780837789;"(45.4989780837789, 9.1692605052569)"
"11335";"Via degli Imbriani, 61 dopo P.za Bausan";"2,92";9.16588336568017;45.5017958297063;"(45.5017958297063, 9.16588336568017)"
"11336";Via Baldinucci prima di Via Maffucci;"82";9.16928490862237;45.5033930206144;"(45.5033930206144, 9.16928490862237)"
"11337";Via Maffucci prima di Via Baldinucci;"82";9.16943832545002;45.5038653440208;"(45.5038653440208, 9.16943832545002)"
"11338";"P.le Nigra, 2";"2";9.17130506220633;45.4963922587063;"(45.4963922587063, 9.17130506220633)"
"11339";"Via degli Imbriani, 1 prima di P.le Nigra";"2";9.17073912801519;45.4969596704856;"(45.4969596704856, 9.17073912801519)"
"11340";Via Candiani prima di Via Don Minzoni;"82";9.17045111954057;45.5049169524421;"(45.5049169524421, 9.17045111954057)"
"11341";"V.le Jenner, 75 dopo P.za Nigra";"90";9.17186410340142;45.4965259401345;"(45.4965259401345, 9.17186410340142)"
"11342";"V.le Jenner, 76 prima di P.le Nigra";"91";9.17150790710266;45.4966369883743;"(45.4966369883743, 9.17150790710266)"
"11343";"Via Baldinucci, 27 prima di Via Davanzati";"82";9.17277130242637;45.504418420864;"(45.504418420864, 9.17277130242637)"
"11344";"Via Baldinucci, 5 prima di Via Tartini";"82";9.17514953666689;45.5051123803497;"(45.5051123803497, 9.17514953666689)"
"11345";"V.le Jenner, 43 prima di Via Resegone";"90";9.17704546936002;45.4968780810908;"(45.4968780810908, 9.17704546936002)"
"11346";"V.le Jenner, 44 dopo Via Resegone";"91";9.17681051826324;45.4969504520788;"(45.4969504520788, 9.17681051826324)"
"11347";"P.za Dergano, 5";"82";9.17654205748765;45.5030583460382;"(45.5030583460382, 9.17654205748765)"
"11348";P.za Dergano dopo Via Abba;"82";9.17670742075727;45.5028732470932;"(45.5028732470932, 9.17670742075727)"
"11349";"Via Tartini, 9 dopo Via Carnevali";"82";9.17634684044042;45.5042284478134;"(45.5042284478134, 9.17634684044042)"
"11350";"Via Tartini, 12 prima di Via Baldinucci";"82";9.17593113149212;45.5048411528064;"(45.5048411528064, 9.17593113149212)"
"11351";"Via Livigno, 1 prima di Via Jenner";"82";9.17858950115161;45.4974427432359;"(45.4974427432359, 9.17858950115161)"
"11352";"Via Livigno, 2 dopo V.le Jenner";"82";9.17867217332861;45.497784651053;"(45.497784651053, 9.17867217332861)"
"11353";"Via Livigno, 6/b prima di Via M.te S.Genesio";"82";9.17838154891745;45.4999903415362;"(45.4999903415362, 9.17838154891745)"
"11354";"Via Livigno, 11 prima di Via M.te S.Genesio";"82";9.17818972916421;45.5005532007121;"(45.5005532007121, 9.17818972916421)"
"11355";Via Livigno dopo Via Abba;"82";9.17798793671009;45.5020161713834;"(45.5020161713834, 9.17798793671009)"
"11356";"Via LIvigno, 20 prima di Via Abba";"82";9.17811131947843;45.502074485689;"(45.502074485689, 9.17811131947843)"
"11357";Via Nicolodi prima di Via Pedroni;"82";9.16477004096077;45.5123285549359;"(45.5123285549359, 9.16477004096077)"
"11358";"Via Cosenz, 18";"82";9.16645753661618;45.5077041254153;"(45.5077041254153, 9.16645753661618)"
"11359";"Via Pedroni, 15";"82";9.16725688817957;45.5096246634719;"(45.5096246634719, 9.16725688817957)"
"11360";Via Pedroni fronte 40;"82";9.16651647984803;45.5114214324066;"(45.5114214324066, 9.16651647984803)"
"11361";"V.le Torelli, 6 prima di P.za Nigra";"92";9.17193872176412;45.4958229241484;"(45.4958229241484, 9.17193872176412)"
"11362";"Via Candiani, 10 prima di Via Davanzati";"82";9.17389430155841;45.5059018781864;"(45.5059018781864, 9.17389430155841)"
"11363";"Via Pellegrino Rossi, 78/a dopo Via Cavaletto";"70,153";9.17383674059088;45.5137282921429;"(45.5137282921429, 9.17383674059088)"
"11365";"Via Pellegrino Rossi, 58 prima di Via Pastro";"70";9.17537057969638;45.5115562200941;"(45.5115562200941, 9.17537057969638)"
"11366";"Via Pellegrino Rossi, 32 prima di Via Baveno";"70";9.17669166734958;45.509671324582;"(45.509671324582, 9.17669166734958)"
"11368";"Via Pellegrino Rossi, 1 fronte Via Valeggio";"70";9.17860445826837;45.5067452149512;"(45.5067452149512, 9.17860445826837)"
"11370";"Via Pellegrino Rossi, 16 prima di Via Semplicita'";"70";9.17763995385196;45.5083555556389;"(45.5083555556389, 9.17763995385196)"
"11371";"Via Litta Modignani, 5 prima di Via Comasina";"35,40,41,52,89,705";9.16528648999273;45.5237633304102;"(45.5237633304102, 9.16528648999273)"
"11372";"Via V. da Seregno, 5 prima di Via Astesani";"41,70";9.17023991239927;45.5202303784916;"(45.5202303784916, 9.17023991239927)"
"11373";"Via Astesani, 20 dopo Via Sestini";"70";9.17119027540176;45.5175846839747;"(45.5175846839747, 9.17119027540176)"
"11374";"Via Astesani, 21 prima di V.le Affori";"70";9.17085673831014;45.5179002151854;"(45.5179002151854, 9.17085673831014)"
"11375";"Via V. da Seregno, 10 prima di Via Rutillio";"40,41,52,70";9.17066008251956;45.5201472322082;"(45.5201472322082, 9.17066008251956)"
"11376";"Via Pellegrino Rossi, 98 prima di Via Brusuglio";"70";9.17247914517315;45.5156565478404;"(45.5156565478404, 9.17247914517315)"
"11377";"Via Astesani, 1 prima di Via Zanoli";"70";9.17195761652304;45.5162468942049;"(45.5162468942049, 9.17195761652304)"
"11380";Via V. da Seregno fronte 4 dopo V.le Fermi;"52";9.17516875637392;45.5231495671409;"(45.5231495671409, 9.17516875637392)"
"11381";Via V. da Seregno prima di V.le Rubicone;"40,52,70";9.17414693447767;45.5226154091329;"(45.5226154091329, 9.17414693447767)"
"11382";"Via Casarsa, 10 dopo P.za Fortunato";"40,70";9.17470313182413;45.5246934429824;"(45.5246934429824, 9.17470313182413)"
"11383";"Via Casarsa, 9 prima di P.za Fortunato";"40,70";9.17460562773032;45.5243347248013;"(45.5243347248013, 9.17460562773032)"
"11384";Via Forni fronte 68 prima di Via B. da Novate;"35,41,52,89";9.16604386286515;45.5259586313925;"(45.5259586313925, 9.16604386286515)"
"11386";Via Oroboni prima di V.le Rubicone;"52";9.16558530007556;45.5286340639204;"(45.5286340639204, 9.16558530007556)"
"11387";Via Senigallia dopo Via Oroboni;"52";9.16724336824242;45.5293325549681;"(45.5293325549681, 9.16724336824242)"
"11388";Via Senigallia altezza palazzo B.N.L.;"52";9.16814468362572;45.5321301957763;"(45.5321301957763, 9.16814468362572)"
"11389";Via della Senna prima di Via Fontanelli;"40,70";9.17356461566315;45.5250463733366;"(45.5250463733366, 9.17356461566315)"
"11390";Via del Danubio dopo P.za Bruzzano;"40,70";9.17339732579762;45.5265361090239;"(45.5265361090239, 9.17339732579762)"
"11391";"Via Acerbi, 46 prima di Via Capsoni";"40,70";9.17350073226926;45.5286861736749;"(45.5286861736749, 9.17350073226926)"
"11393";Via Acerbi dopo Via Angeloni;"40,70";9.17516770325923;45.528303435643;"(45.528303435643, 9.17516770325923)"
"11394";"Via S.Arnaldo, 17 prima di Via Trechi";"40,70";9.17720898821118;45.525390654643;"(45.525390654643, 9.17720898821118)"
"11395";"Via G.Pasta, 120 dopo Via Marchionni";"70";9.17857397678729;45.526997376268;"(45.526997376268, 9.17857397678729)"
"11396";"Via Manduria, 102";"79";9.17952073101007;45.4015536478698;"(45.4015536478698, 9.17952073101007)"
"11400";"V.le G. da Cermenate, 24 dopo Via Montegani";"95";9.17913473668407;45.4373819259148;"(45.4373819259148, 9.17913473668407)"
"11401";"Via Medeghino, 15";"65,79";9.18047465542392;45.4313362773094;"(45.4313362773094, 9.18047465542392)"
"11402";"Via Medeghino, 7";"65,79";9.18302285605933;45.43263738591;"(45.43263738591, 9.18302285605933)"
"11403";"Via Medeghino, 4";"65,79";9.18287167384008;45.4328329688798;"(45.4328329688798, 9.18287167384008)"
"11404";V.le G. da Cermenate dopo Via Pezzotti;"95";9.18260375399347;45.4374716293801;"(45.4374716293801, 9.18260375399347)"
"11405";Via Valla prima di P.za Agrippa;"65,79";9.18461959750551;45.433714949593;"(45.433714949593, 9.18461959750551)"
"11410";"V.le G. da Cermenate, 68 dopo Via Volvinio";"95";9.18405737332872;45.4372525909608;"(45.4372525909608, 9.18405737332872)"
"11412";V.le G. da Cermenate prima di Via Aicardo;"95";9.18631137366229;45.4374341492695;"(45.4374341492695, 9.18631137366229)"
"11413";Via Valla prima di Via Lusitania;"65,79";9.18550769299256;45.4340735561653;"(45.4340735561653, 9.18550769299256)"
"11414";"V.le G. da Cermenate, 90 dopo Via Lusitania";"95";9.18689665615686;45.4371731360654;"(45.4371731360654, 9.18689665615686)"
"11415";"Via Lampedusa, 13";"65,79";9.18776061717282;45.4357395800071;"(45.4357395800071, 9.18776061717282)"
"11416";Via Lampedusa dopo Via G. da Cermenate;"65,79";9.18759912666704;45.4370216597827;"(45.4370216597827, 9.18759912666704)"
"11417";"Via Antonini, 3 prima di Via Bazzi";"95";9.18889709886217;45.4374029068623;"(45.4374029068623, 9.18889709886217)"
"11418";Via Bazzi dopo Via Antonini;"65,79";9.18789514607615;45.4376594126294;"(45.4376594126294, 9.18789514607615)"
"11419";"Via Meda, 5 prima di Via Tantardini";"3,59,71,115";9.17944274121777;45.4461086443774;"(45.4461086443774, 9.17944274121777)"
"11431";Via Castelbarco prima di Via Tantardini;"59,79";9.18661854135277;45.4472448012063;"(45.4472448012063, 9.18661854135277)"
"11432";Via Bazzi dopo Via Verro;"65,79";9.18759475998516;45.4397678284224;"(45.4397678284224, 9.18759475998516)"
"11433";Via Bazzi prima di Via Verro;"65,79";9.18790496526895;45.439804988898;"(45.439804988898, 9.18790496526895)"
"11434";Via Bazzi dopo Via Fontanili;"65,79";9.18764491508856;45.4421701919705;"(45.4421701919705, 9.18764491508856)"
"11435";"Via Bazzi, 39";"65,79";9.18796055523515;45.442789909783;"(45.442789909783, 9.18796055523515)"
"11439";Via Castelbarco dopo V.le Toscana;"59,79";9.18764759847716;45.4461764938829;"(45.4461764938829, 9.18764759847716)"
"11441";"C.so S.Gottardo, 35 prima di Via Gentilino";"3,71,115";9.17972417025746;45.4486645007445;"(45.4486645007445, 9.17972417025746)"
"11442";"C.so S.Gottardo, 30 prima di Via Lagrange";"3,71,115";9.17964213337179;45.4490066693371;"(45.4490066693371, 9.17964213337179)"
"11443";"C.so S.Gottardo, 1 prima di P.za 24 Maggio";"3,71,115";9.18013877931562;45.4518727213082;"(45.4518727213082, 9.18013877931562)"
"11444";"P.za 24 Maggio, 12 dopo V.le Gorizia";"9,125";9.17904547542561;45.452323472014;"(45.452323472014, 9.17904547542561)"
"11445";"C.so di P.ta Ticinese, 106 prima di P.za 24 Maggio";"3";9.1802102108841;45.4532227650151;"(45.4532227650151, 9.1802102108841)"
"11447";"V.le Col di Lana, 1 prima di P.za 24 Maggio";"71,115";9.18108809326258;45.4522987725416;"(45.4522987725416, 9.18108809326258)"
"11448";C.so di P.ta Ticinese altezza di P.za S.Eustorgio;"3";9.18043090961458;45.4537534786024;"(45.4537534786024, 9.18043090961458)"
"11449";"Via Molino delle Armi, 31 dopo Via Banfi";"94";9.18289008212239;45.4568774351538;"(45.4568774351538, 9.18289008212239)"
"11450";Via Molino delle Armi prima di P.za Vetra;"94";9.18323224860021;45.4568903893503;"(45.4568903893503, 9.18323224860021)"
"11451";"V.le Col di Lana, 14 prima di Via Col Moschin";"9,71,115,125";9.18391341099066;45.4519972324227;"(45.4519972324227, 9.18391341099066)"
"11452";"V.le Col di Lana, 7 dopo Via Cosseria";"9,71,115,126";9.1834685684038;45.4521382907264;"(45.4521382907264, 9.1834685684038)"
"11457";"Via Castelbarco, 3 prima di Via Teulie'";"59,71,79";9.18618403940118;45.4492752452894;"(45.4492752452894, 9.18618403940118)"
"11458";"Via Teulie', 2 prima di Via Col del Rosso";"15";9.18628741826278;45.4510617844616;"(45.4510617844616, 9.18628741826278)"
"11459";"Via Teulie', 1 prima di P.le P.ta Lodovica";"15,59,79";9.18659262478842;45.4515665067499;"(45.4515665067499, 9.18659262478842)"
"11460";V.le Bligny prima di P.ta Lodovica;"9,126";9.18711304322068;45.4517805208589;"(45.4517805208589, 9.18711304322068)"
"11461";"V.le Bligny, 2 prima di Via Rontgen";"9,125";9.18748889708331;45.4515905417293;"(45.4515905417293, 9.18748889708331)"
"11462";"C.so Italia, 56 dopo Via S.Luca";"15,115";9.18694575919013;45.45407322429;"(45.45407322429, 9.18694575919013)"
"11463";"C.so Italia, 43 prima di Via Lusardi";"15,115";9.18701685260164;45.4536348925345;"(45.4536348925345, 9.18701685260164)"
"11464";"C.so Italia, 25 prima S.Sofia";"15,115";9.18745920653857;45.4559114312636;"(45.4559114312636, 9.18745920653857)"
"11465";"C.so Italia, 34 dopo Via Crocefisso";"15,115";9.18739778975952;45.4566884382139;"(45.4566884382139, 9.18739778975952)"
"11466";V.le Bligny dopo Via Rontgen;"59,71,79";9.18817576373095;45.4513812381531;"(45.4513812381531, 9.18817576373095)"
"11467";"Via S.Sofia, 32 prima di C.so Italia";"94";9.18708315508091;45.4561548766241;"(45.4561548766241, 9.18708315508091)"
"11468";"Via S.Sofia, 37 dopo C.so Italia";"94";9.18718929420271;45.4560189494308;"(45.4560189494308, 9.18718929420271)"
"11469";"V.le Bligny, prima Via Bocconi";"9,125";9.19007784384892;45.450942920984;"(45.450942920984, 9.19007784384892)"
"11470";Via Bocconi prima di Via Sarfatti;"59,71,79";9.19043961082243;45.448913024804;"(45.448913024804, 9.19043961082243)"
"11471";"V.le Bligny, 19 prima di Via Bocconi";"9,126";9.190601635406;45.4509826714185;"(45.4509826714185, 9.190601635406)"
"11472";"Via S.Sofia, 13 fronte Via S.Senatore";"94";9.19037406898248;45.4569312248328;"(45.4569312248328, 9.19037406898248)"
"11473";"Via S.Sofia, 18 prima di Via S.Senatore";"94";9.19036635293003;45.4570290789114;"(45.4570290789114, 9.19036635293003)"
"11475";"Via Molino Delle Armi, dopo C.so di P.ta Ticinese";"94";9.1813557324959;45.4572629430146;"(45.4572629430146, 9.1813557324959)"
"11476";"Via Molino Delle Armi, prima di C.so di P.ta Ticinese";"94";9.18115594757006;45.4573803718958;"(45.4573803718958, 9.18115594757006)"
"11477";"Via Correnti, 12";"2,14";9.17972334326515;45.4597226109084;"(45.4597226109084, 9.17972334326515)"
"11480";"C.so di P.ta Ticinese, 6 dopo Carrobbio";"3";9.18111428268368;45.4594950592511;"(45.4594950592511, 9.18111428268368)"
"11481";"C.so di P.ta Ticinese, 1 prima del Carrobbio";"3";9.1812882608259;45.4599043306333;"(45.4599043306333, 9.1812882608259)"
"11482";"Via Correnti, 1 prima del Carrobbio";"2,14";9.18090846883508;45.4600784534936;"(45.4600784534936, 9.18090846883508)"
"11483";"Via Meravigli, 16 prima di Via S.Giovanni sul Muro";"16,19,151";9.1810446058365;45.4657103774312;"(45.4657103774312, 9.1810446058365)"
"11484";"Via Torino, 64 prima del Carrobbio";"2,3,14";9.18323205884344;45.4607878361658;"(45.4607878361658, 9.18323205884344)"
"11485";"Via Meravigli, 13 prima di P.za SS.Pietro e Lino";"16,19,151";9.18172730172143;45.4656912933179;"(45.4656912933179, 9.18172730172143)"
"11486";"Via Torino, 57 prima di Via S.Maria Valle";"2,3,14";9.18315727482612;45.4606817707532;"(45.4606817707532, 9.18315727482612)"
"11490";Via Cantu' prima di Via Orefici;"1,3";9.18700965522402;45.4643259598855;"(45.4643259598855, 9.18700965522402)"
"11491";"Via Orefici, 24 fronte Via Cantu'";"2,12,14,16,19,151";9.18722686289008;45.4645689653526;"(45.4645689653526, 9.18722686289008)"
"11492";Via Dante prima di P.za Cordusio;"16,19,151";9.18584831761249;45.4654819808751;"(45.4654819808751, 9.18584831761249)"
"11493";"Via Grossi, 10 prima di P.za Cordusio";"1";9.18681832583745;45.4656695938511;"(45.4656695938511, 9.18681832583745)"
"11494";Via Dante dopo P.za Cordusio;"16,19,151";9.18547099765714;45.4658518059011;"(45.4658518059011, 9.18547099765714)"
"11497";"Via Broletto, 3 prima di Via S.Prospero";"1,2,12,14";9.18613436949841;45.4662077632609;"(45.4662077632609, 9.18613436949841)"
"11498";"C.so Italia, 8 prima di Via Barellai";"15,115";9.1878497094876;45.4593115072315;"(45.4593115072315, 9.1878497094876)"
"11499";"C.so Italia, 1 prima di P.za Missori";"15,115";9.1882455531077;45.4601811302992;"(45.4601811302992, 9.1882455531077)"
"11500";"Via Mazzini, 10 prima di Via Speronari";"12,16,19";9.18840224340615;45.4629686884859;"(45.4629686884859, 9.18840224340615)"
"11502";"Via Torino, 2 prima di Via Spadari";"2,3,14";9.18762277008181;45.4633055093611;"(45.4633055093611, 9.18762277008181)"
"11503";Via Mazzini prima di Via Dogana;"12,16,19,151";9.18856275032097;45.4632544586664;"(45.4632544586664, 9.18856275032097)"
